REMID,FECHA,LOTE,UNIDAD,MANDANTE,PLACA,TIPO,MARCA,MODELO,ANHO,TRACC,COMB,GTIA. MEC,VPCA,MINIMO,MAG,ADJUDIC.,KILOMETRAJE
754,01/08/2019,3,PARTICULARES,PARTICULARES,HZZL85,SUV/JEEP,SUBARU,ALL NEW OUTBACK AWD CVT 2.5I,2016,AWD,B,,14000000,4200000,10200000,11000000,NULL
754,01/08/2019,4,LEASING,GAMA,KBBL30,HATCHBACK,DS,DS4 HDI HB 1.6,2018,4x2,D,,13950000,4000000,8500000,10800000,NULL
754,01/08/2019,5,PARTICULARES,PARTICULARES,HWJJ82,SUV/JEEP,PEUGEOT,3008 ALLURE BLUE HDI 1.6,2016,4x2,D,,11200000,3400000,8900000,8900000,NULL
754,01/08/2019,6,PARTICULARES,PARTICULARES,GYKW24,SUV/JEEP,LAND ROVER,FREELANDER 2 2.0,2015,AWD,B,,14000000,4200000,8700000,9200000,NULL
754,01/08/2019,7,PARTICULARES,PARTICULARES,HLHP20,SEDAN,OPEL,CASCADA COSMO 1.6 AT,2016,4x2,B,,16000000,4800000,9200000,11000000,NULL
754,01/08/2019,8,PARTICULARES,PARTICULARES,HYFC34,SUV/JEEP,MAZDA,ALL NEW CX 3 R 4X4 2.0,2016,AWD,B,,10000000,3000000,8000000,8400000,NULL
754,01/08/2019,9,AUTOMOTORAS,VALP,GYLS62,SUV/JEEP,SUBARU,ALL NEW FORESTER LTD SPORT 2.5,2015,AWD,B,,13000000,4000000,9350000,8600000,NULL
754,01/08/2019,10,PARTICULARES,PARTICULARES,GZPG46,SUV/JEEP,HYUNDAI,NEW TUCSON GLS 4WD 2.0 AUT,2015,4WD,D,,11000000,3400000,5500000,8200000,NULL
754,01/08/2019,12,AUTOMOTORAS,QUILLAY,JLDR91,HATCHBACK,KIA MOTORS,CERATO 5 EX 1.6,2017,4x2,B,,9000000,2800000,7000000,6800000,NULL
754,01/08/2019,13,PARTICULARES,PARTICULARES,JFDV85,SUV/JEEP,TOYOTA,RAV 4 4X4 2.0,2017,4WD,B,,10700000,3400000,8000000,8600000,NULL
754,01/08/2019,14,LEASING,HERTZ,JDRK85,SEDAN,TOYOTA,COROLLA GL 1.8 AUT,2017,4x2,B,,7800000,2400000,6600000,6800000,NULL
754,01/08/2019,15,PARTICULARES,PARTICULARES,GZSD51,SEDAN,FORD,FUSION 2.0 AUT,2015,4x2,B,,9500000,3000000,7200000,7700000,NULL
754,01/08/2019,16,PARTICULARES,PARTICULARES,HDSG28,SUV/JEEP,KIA MOTORS,SPORTAGE LX 2.0 AT,2015,4x2,B,,9500000,3000000,7100000,8500000,NULL
754,01/08/2019,17,PARTICULARES,PARTICULARES,HFLT48,HATCHBACK,PEUGEOT,308 ALLURE 1.2 AT,2015,4x2,B,,8900000,2800000,7300000,6600000,NULL
754,01/08/2019,18,AUTOMOTORAS,VTA,GTCZ60,HATCHBACK,MAZDA,NEW 3 SPORT GT HB 2.0 AT,2014,4x2,B,,9470000,3000000,7300000,6000000,NULL
754,01/08/2019,19,PARTICULARES,PARTICULARES,FJPV60,SUV/JEEP,JEEP,CHEROKEE LIMITED 3.7 AUT,2013,4WD,B,,8900000,2800000,5700000,6200000,NULL
754,01/08/2019,20,PARTICULARES,PARTICULARES,HLVJ92,STATION WAGON,MAZDA,5 2.0,2016,4x2,B,,8800000,2800000,7000000,6000000,NULL
754,01/08/2019,21,PARTICULARES,PARTICULARES,JFHY29,HATCHBACK,MAZDA,ALL NEW 2 SPORT HB 1.5,2017,4x2,B,,8200000,2600000,6700000,6600000,NULL
754,01/08/2019,22,PARTICULARES,PARTICULARES,JPDW37,HATCHBACK,PEUGEOT,208 ALLURE HDI 1.6,2017,4x2,D,,8200000,2600000,6600000,7800000,NULL
754,01/08/2019,23,PARTICULARES,PARTICULARES,HGBZ70,HATCHBACK,SUZUKI,S CROSS GA HB 1.6,2015,4x2,B,,7000000,2200000,5300000,6200000,NULL
754,01/08/2019,24,PARTICULARES,PARTICULARES,KBFZ21,SUV/JEEP,CHERY,GRAND TIGGO GLS 2.0,2018,4x2,B,,7800000,2400000,6200000,5200000,NULL
754,01/08/2019,25,PARTICULARES,PARTICULARES,KBFZ23,SUV/JEEP,CHERY,GRAND TIGGO GLS 2.0,2018,4x2,B,,7800000,2400000,6200000,5200000,NULL
754,01/08/2019,26,AUTOMOTORAS,DERCO,LPZS62,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8040000,2600000,4663200,6500000,NULL
754,01/08/2019,27,AUTOMOTORAS,DERCO,LPZS69,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8040000,2600000,4663200,6500000,NULL
754,01/08/2019,28,AUTOMOTORAS,DERCO,LPZS66,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8040000,2600000,4663200,6500000,NULL
754,01/08/2019,29,AUTOMOTORAS,DERCO,LPZS70,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8040000,2600000,4663200,6500000,NULL
754,01/08/2019,30,AUTOMOTORAS,DERCO,LPZS64,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8040000,2600000,4663200,6500000,NULL
754,01/08/2019,31,AUTOMOTORAS,DERCO,LPZS65,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8900000,2800000,4895000,6300000,NULL
754,01/08/2019,32,AUTOMOTORAS,DERCO,LPZS74,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8900000,2800000,4895000,6100000,NULL
754,01/08/2019,33,AUTOMOTORAS,DERCO,LPZS71,SUV/JEEP,JAC,S5 VVT 2.0,2018,4x2,B,,8040000,2600000,4422000,6000000,NULL
754,01/08/2019,34,AUTOMOTORAS,DERCO,LPZS63,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8040000,2600000,4422000,6000000,NULL
754,01/08/2019,35,AUTOMOTORAS,DERCO,LPZS68,SUV/JEEP,JAC,S5 2.0,2018,4x2,B,,8040000,2400000,4422000,5500000,NULL
754,01/08/2019,36,PARTICULARES,PARTICULARES,LBCC93,CAMIONETA,FORD,F150 XLT 4X4 3.3 AUT,2019,4x4,B,,19790000,6000000,16100000,17600000,NULL
754,01/08/2019,37,PARTICULARES,PARTICULARES,HPSG15,CAMIONETA,FORD,RANGER LTD 2.5,2016,4x2,B,,12000000,3600000,9500000,9700000,NULL
754,01/08/2019,38,AUTOMOTORAS,QUILLAY,JJTZ78,CAMIONETA,FORD,RANGER XL 4X4 3.2,2017,4x4,D,,12000000,3600000,8850000,9200000,NULL
754,01/08/2019,39,PARTICULARES,PARTICULARES,GWTG68,CAMIONETA,FORD,F150 XLT 3.7 AUT,2015,4x2,B,,10500000,3200000,8100000,7600000,NULL
754,01/08/2019,40,LEASING,HERTZ,JSWY58,CAMIONETA,TOYOTA,HILUX DX 4X4 2.4,2017,4x4,D,,13400000,4800000,8200000,7600000,NULL
754,01/08/2019,41,LEASING,HERTZ,JSWY55,CAMIONETA,TOYOTA,HILUX DX 4X4 2.4,2017,4x4,D,,13400000,4800000,8300000,9500000,NULL
754,01/08/2019,42,LEASING,HERTZ,JRCK30,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,13400000,4800000,8300000,7600000,NULL
754,01/08/2019,43,LEASING,HERTZ,JRCK40,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,13400000,4800000,8200000,9500000,NULL
754,01/08/2019,44,LEASING,HERTZ,JSJG90,CAMIONETA,TOYOTA,HILUX DX 4X4 2.4,2017,4x4,D,,13400000,4800000,8300000,7500000,NULL
754,01/08/2019,45,LEASING,GAMA,JDDX31,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,12900000,4800000,8100000,8800000,NULL
754,01/08/2019,46,LEASING,GAMA,JCHD59,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2016,4x4,D,,11600000,4800000,8600000,9300000,NULL
754,01/08/2019,47,LEASING,FIRST,HPVB70,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2016,4WD,D,,10720000,3400000,6600000,6900000,NULL
754,01/08/2019,48,LEASING,FIRST,HPVB44,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2016,4WD,D,,10720000,3400000,6600000,6900000,NULL
754,01/08/2019,49,LEASING,FIRST,HVJB81,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2016,4WD,D,,10720000,3400000,5800000,6900000,NULL
754,01/08/2019,50,LEASING,FIRST,HPVB63,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2016,4WD,D,,10680000,3400000,6600000,6600000,NULL
754,01/08/2019,51,LEASING,FIRST,GXWW98,CAMIONETA,TOYOTA,HILUX 4X4 2.5,2015,4x4,D,,11130000,4000000,6200000,6600000,NULL
754,01/08/2019,52,LEASING,FIRST,GXJK15,CAMIONETA,TOYOTA,HILUX DCAB TURBO 4X4 2.5,2015,4x4,D,,11130000,4000000,6200000,6800000,NULL
754,01/08/2019,53,LEASING,FIRST,HVJB53,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9520000,3000000,6000000,5800000,NULL
754,01/08/2019,54,LEASING,FIRST,GZRT59,CAMIONETA,TOYOTA,HILUX D CAB 2.5,2015,4x2,D,,10380000,3200000,5800000,6200000,NULL
754,01/08/2019,55,LEASING,FIRST,GXJG74,CAMIONETA,TOYOTA,HILUX D CAB 2.5,2015,4x2,D,,10380000,3200000,5800000,5600000,NULL
754,01/08/2019,56,LEASING,FIRST,HFZB35,CAMIONETA,TOYOTA,HILUX D CAB 2.5,2015,4x2,D,,10380000,3200000,5800000,6200000,NULL
754,01/08/2019,57,LEASING,GAMA,HKDV44,CAMIONETA,NISSAN,NAVARA 4X4 2.5,2015,4x4,D,,10000000,3000000,6000000,6000000,NULL
754,01/08/2019,58,LEASING,GAMA,HKDV43,CAMIONETA,NISSAN,NAVARA DCAB 4X4 2.5,2015,4x4,D,,9400000,3000000,6000000,6600000,NULL
754,01/08/2019,59,LEASING,GAMA,GZWJ65,CAMIONETA,NISSAN,NAVARA SE 4X4 2.5,2015,4x4,D,,9000000,3000000,5900000,6000000,NULL
754,01/08/2019,60,AUTOMOTORAS,DERCO,LPZS72,CAMIONETA,JAC,T6 DCAB 2.0,2019,4x2,D,,7610000,2400000,4185500,6800000,NULL
754,01/08/2019,61,AUTOMOTORAS,DERCO,LPZS73,MINIBUS,JAC,SUNRAY 2.8,2018,4x2,D,,15510000,4800000,8530500,12700000,NULL
754,01/08/2019,62,AUTOMOTORAS,DERCO,LPZS61,MINIBUS,JAC,SUNRAY 2.8,2018,4x2,D,,15410000,4600000,8475500,11700000,NULL
754,01/08/2019,63,AUTOMOTORAS,DERCO,LPZS67,MINIBUS,JAC,SUNRAY CUMMINS 2.8,2017,4x2,D,,16570000,4600000,9113500,11700000,NULL
754,01/08/2019,64,AUTOMOTORAS,DERCO,LPZS75,FURGON,JAC,SUNRAY CARGO 1.9,2018,4x2,D,,11140000,3400000,6127000,8500000,NULL
754,01/08/2019,65,LEASING,GAMA,HPVC34,FURGON,PEUGEOT,EXPERT HDI 2.0,2016,4x2,D,,9900000,3000000,6200000,7600000,NULL
754,01/08/2019,66,LEASING,GAMA,JKDB78,FURGON,PEUGEOT,PARTNER VU HDI 1.6,2017,4x2,D,,8000000,3000000,5000000,4600000,NULL
754,01/08/2019,67,LEASING,GAMA,JKDB88,FURGON,PEUGEOT,PARTNER VU HDI 1.6,2017,4x2,D,,8000000,3000000,3600000,4000000,NULL
754,01/08/2019,68,LEASING,GAMA,HVBK33,FURGON,CITROËN,BERLINGO HDI 1.6,2016,4x2,D,,5800000,2600000,4500000,4700000,NULL
754,01/08/2019,69,LEASING,GAMA,HWVT96,FURGON,CITROËN,BERLINGO HDI 1.6,2016,4x2,D,,5800000,2600000,3800000,4100000,NULL
754,01/08/2019,70,LIQUIDACIONES,IMPORTA FACIL SPA  ,JJTV34,FURGON,FIAT,FIORINO CITY 1.4,2017,4x2,B,,4500000,3500000,3500000,4200000,NULL
754,01/08/2019,71,LEASING,GAMA,HVBG61,FURGON,CITROËN,NEMO HDI 1.2,2016,4x2,D,,5500000,2200000,4100000,4300000,NULL
754,01/08/2019,72,PARTICULARES,PARTICULARES,HYDK34,HATCHBACK,PEUGEOT,208 ALLURE HDI 1.6,2016,4x2,D,,7500000,2400000,5400000,5800000,NULL
754,01/08/2019,73,BFE,GMAC,JVPW31,SEDAN,CHEVROLET,PRISMA LTZ 1.4,2018,4x2,B,,6900000,2200000,4830000,5100000,NULL
754,01/08/2019,74,BFE,GMAC,KLJB44,SEDAN,CHEVROLET,PRISMA 1.4,2018,4x2,B,,6200000,2200000,4340000,5100000,NULL
754,01/08/2019,75,BFE,GMAC,JRVK99,SEDAN,CHEVROLET,PRISMA LTZ 1.4,2017,4x2,B,,6470000,2000000,4480000,5200000,NULL
754,01/08/2019,76,BFE,GMAC,HZKS92,SEDAN,CHEVROLET,PRISMA LTZ 1.4,2017,4x2,B,,6440000,2000000,4550000,5400000,NULL
754,01/08/2019,77,BFE,GMAC,KFYR92,HATCHBACK,CHEVROLET,ONIX HATCH BACK 1.4,2018,4x2,B,,6360000,2000000,4480000,5100000,NULL
754,01/08/2019,78,BFE,GMAC,KDRH74,HATCHBACK,CHEVROLET,ONIX 1.4,2018,4x2,B,,6300000,2000000,4410000,5100000,NULL
754,01/08/2019,79,BFE,GMAC,JRCF73,HATCHBACK,CHEVROLET,ONIX LTZ 1.4,2017,4x2,B,,6200000,2000000,4340000,5100000,NULL
754,01/08/2019,80,AUTOMOTORAS,PIAMONTE,GXWS85,SEDAN,TOYOTA,YARIS GLI 1.5,2015,4x2,B,,6800000,2200000,5200000,5100000,NULL
754,01/08/2019,82,AUTOMOTORAS,G. LASERNA,DLKJ41,SUV/JEEP,TOYOTA,RAV4 2.4 AUT,2012,4x2,B,,6500000,2000000,4700000,4700000,NULL
754,01/08/2019,84,PARTICULARES,PARTICULARES,GKFC22,HATCHBACK,PEUGEOT,208 ACTIVE HDI 1.4,2014,4x2,D,,6200000,2000000,4700000,5300000,NULL
754,01/08/2019,85,PARTICULARES,PARTICULARES,FLWW63,SEDAN,FORD,NEW FOCUS 2.0 AUT,2013,4x2,B,,6000000,1800000,4200000,4200000,NULL
754,01/08/2019,86,AUTOMOTORAS,VTA,FPXH97,HATCHBACK,HYUNDAI,I30 GD GLS 1.6,2013,4x2,B,,6460000,2000000,4800000,5200000,NULL
754,01/08/2019,88,BFE,GMAC,KSGB84,SEDAN,CHEVROLET,SAIL 1.5,2018,4x2,B,,5060000,1800000,3850000,4500000,NULL
754,01/08/2019,89,BFE,GMAC,JLLC43,SEDAN,CHEVROLET,SAIL 1.5,2017,4x2,B,,5370000,1600000,3710000,4300000,NULL
754,01/08/2019,90,BFE,GMAC,JPCV32,SEDAN,CHEVROLET,SAIL 1.5,2017,4x2,B,,5300000,1600000,3710000,4000000,NULL
754,01/08/2019,91,BFE,GMAC,JRVV82,SEDAN,CHEVROLET,SAIL LS 1.5,2017,4x2,B,,5300000,1600000,3710000,4000000,NULL
754,01/08/2019,92,BFE,GMAC,JSVC27,SEDAN,CHEVROLET,SAIL LS 1.5,2017,4x2,B,,5300000,1600000,3710000,3700000,NULL
754,01/08/2019,93,LIQUIDACIONES,ANACAREN ROCÍO ROJAS ANTILO  ,DRBK92,STATION WAGON,DODGE,CALIBER 2.0 AT,2012,4x2,B,,6500000,3500000,3500000,3500000,NULL
754,01/08/2019,94,PARTICULARES,PARTICULARES,HBGZ58,SUV/JEEP,JAC,S5 2.0,2015,4x2,B,,6800000,2200000,4000000,4300000,NULL
754,01/08/2019,95,PARTICULARES,PARTICULARES,GVDH88,HATCHBACK,FORD,FIESTA 1.6,2014,4x2,B,,5400000,1800000,4300000,5000000,NULL
754,01/08/2019,97,BFE,BANCO FALABELLA,KKGV60,HATCHBACK,SUZUKI,CELERIO DOHC HB 1.0,2018,4x2,B,,4900000,1600000,3400000,3700000,NULL
754,01/08/2019,99,LEASING,ATLAS,HDVR96,SEDAN,RENAULT,SYMBOL EXPRESSION 1.6,2015,4x2,NULL,,5600000,1800000,3200000,3600000,NULL
754,01/08/2019,100,PARTICULARES,PARTICULARES,FSGX80,HATCHBACK,TOYOTA,URBAN CRUISER LEI 1.3,2013,4x2,B,,5500000,1800000,4100000,4800000,NULL
754,01/08/2019,101,PARTICULARES,PARTICULARES,HTSL89,SEDAN,FIAT,LINEA ELX 1.4,2016,4x2,B,,5000000,1600000,3000000,3900000,NULL
754,01/08/2019,103,PARTICULARES,PARTICULARES,GPHH60,HATCHBACK,CHEVROLET,SPARK LITE 1.0,2014,4x2,B,,2800000,1000000,1700000,2600000,NULL
754,01/08/2019,104,AUTOMOTORAS,VTA,FXTV37,HATCHBACK,KIA MOTORS,MORNING EX 1.2,2013,4x2,B,,3660000,1200000,2970000,3400000,NULL
754,01/08/2019,105,LIQUIDACIONES,Eycia Iveth Álvarez Jara  ,BPLD16,SEDAN,CHEVROLET,CORSA PLUS NB 1.6,2008,4x2,B,,2000000,1400000,1390000,NULL,NULL
754,01/08/2019,106,LIQUIDACIONES,NADYADE FRANCESCA MUñOZ ANDRADE  ,WA5289,HATCHBACK,KIA MOTORS,MORNING LX 1.1,2006,4x2,B,,2000000,1000000,1000000,1400000,NULL
750,11/07/2019,1,PARTICULARES,PARTICULARES,LJFD15,SUV/JEEP,NISSAN,X TRAIL CVT 4X4 2.5 AT,2019,4WD,B,,15500000,4800000,12000000,12200000,NULL
750,11/07/2019,2,PARTICULARES,PARTICULARES,HWKW80,SUV/JEEP,MAZDA,NEW CX5 GT 4X4 2.2 AUT,2016,4x4,D,,16500000,5000000,12700000,13600000,NULL
750,11/07/2019,3,PARTICULARES,PARTICULARES,GWGG77,SUV/JEEP,JEEP,WRANGLER UNLIMITED SPORT 3.6 AUT,2015,4x4,B,,16900000,5200000,12500000,14400000,NULL
750,11/07/2019,4,PARTICULARES,PARTICULARES,KSFT73,HATCHBACK,VOLKSWAGEN,GOLF TDI 2.0 AUT,2018,4x2,D,,14000000,4200000,11200000,10300000,NULL
750,11/07/2019,5,PARTICULARES,PARTICULARES,JYVG17,HATCHBACK,VOLKSWAGEN,GOLF HB 2.0 AUT,2017,4x2,D,,12600000,3800000,9000000,9100000,NULL
750,11/07/2019,6,LEASING,GAMA,JYRC69,HATCHBACK,DS,DS4 HDI HB 1.6,2018,4x2,D,,13000000,4000000,8500000,9800000,NULL
750,11/07/2019,7,AUTOMOTORAS,VTA,HCZW19,SUV/JEEP,JEEP,CHEROKEE LTD 4X4 2.4 AUT,2015,4x4,B,,12800000,4000000,9400000,9600000,NULL
750,11/07/2019,8,PARTICULARES,PARTICULARES,HYFC34,SUV/JEEP,MAZDA,ALL NEW CX 3 R 4X4 2.0,2016,AWD,B,,10000000,3000000,8000000,9300000,NULL
750,11/07/2019,9,AUTOMOTORAS,VTA,HJYY43,SUV/JEEP,SUBARU,OUTBACK 2.5,2015,AWD,B,,10800000,3400000,7800000,9000000,NULL
750,11/07/2019,10,AUTOMOTORAS,PIAMONTE,HZRK84,SUV/JEEP,MITSUBISHI,OUTLANDER GLX 4X4 2.4 AUT,2016,4WD,B,,11100000,3400000,8100000,7100000,NULL
750,11/07/2019,11,AUTOMOTORAS,VTA,GTFF95,SUV/JEEP,VOLKSWAGEN,TIGUAN 4X4 2.0 AUT,2014,4x4,B,,9800000,3000000,7200000,7300000,NULL
750,11/07/2019,12,BFE,GMAC,JGTD33,SUV/JEEP,CHEVROLET,TRACKER AWD 1.8 AUT,2017,AWD,B,,9100000,2800000,6370000,7500000,NULL
750,11/07/2019,13,PARTICULARES,PARTICULARES,GXRL41,SUV/JEEP,PEUGEOT,2008 ACTIVE HDI 1.4,2015,4x2,D,,8900000,2800000,6000000,6600000,NULL
750,11/07/2019,14,PARTICULARES,PARTICULARES,JYVP69,HATCHBACK,HYUNDAI,I20 ACTIVE GL 1.4 AUT,2018,4x2,B,,8500000,2600000,6500000,6800000,NULL
750,11/07/2019,15,PARTICULARES,PARTICULARES,JXRJ18,HATCHBACK,FORD,FIESTA TITANIUM 1.6,2018,4x2,B,,8100000,2600000,6300000,6200000,NULL
750,11/07/2019,16,PARTICULARES,PARTICULARES,HBKH77,SUV/JEEP,FORD,ESCAPE 2.5,2015,4x2,B,,9200000,2800000,7500000,8000000,NULL
750,11/07/2019,17,PARTICULARES,PARTICULARES,FJPV60,SUV/JEEP,JEEP,CHEROKEE LIMITED 3.7 AUT,2013,4WD,B,,8900000,2800000,5700000,6600000,NULL
750,11/07/2019,18,PARTICULARES,PARTICULARES,KBFZ30,SUV/JEEP,CHERY,GRAND TIGGO GLS 2.0,2018,4x2,B,,7800000,2400000,6200000,6800000,NULL
750,11/07/2019,19,PARTICULARES,PARTICULARES,KBFZ22,SUV/JEEP,CHERY,GRAND TIGGO GLS 2.0,2018,4x2,B,,7800000,2400000,6200000,6900000,NULL
750,11/07/2019,20,PARTICULARES,PARTICULARES,KBYV95,SUV/JEEP,CHERY,GRAND TIGGO 2.0,2018,4x2,B,,7800000,2400000,6200000,6800000,NULL
750,11/07/2019,21,PARTICULARES,PARTICULARES,GCJY57,SUV/JEEP,CHEVROLET,CAPTIVA IV LT FULL AWD 2.4 AT,2014,AWD,B,,8700000,2800000,6500000,6800000,NULL
750,11/07/2019,22,LEASING,AVIS,JDCT93,HATCHBACK,KIA MOTORS,RIO 5 EX 1.4,2017,4x2,B,,7200000,2200000,5900000,6000000,NULL
750,11/07/2019,23,LEASING,GAMA,KBPR88,SEDAN,HYUNDAI,GRAND I10 BA GLS 1.2 AT,2018,4x2,B,,6800000,2200000,5500000,5500000,NULL
750,11/07/2019,24,LEASING,GAMA,KBPR91,SEDAN,HYUNDAI,GRAND I10 BA GLS 1.2,2018,4x2,B,,6800000,2200000,5500000,5600000,NULL
750,11/07/2019,25,PARTICULARES,PARTICULARES,FDTH62,SEDAN,MAZDA,6 V 2.0,2013,4x2,B,,7000000,2200000,4600000,5200000,NULL
750,11/07/2019,26,LEASING,ALD,HVZS30,SUV/JEEP,SUZUKI,GRAND VITARA GLX SPORT 4X4 2.4,2016,4x4,B,,8000000,2400000,5800000,6400000,NULL
750,11/07/2019,27,LEASING,ALD,HWBB66,SUV/JEEP,SUZUKI,GRAND VITARA GLX SPORT 4X4 2.4,2016,4x4,B,,8000000,2400000,5800000,6400000,NULL
750,11/07/2019,28,LEASING,GAMA,JDCR53,CAMIONETA,VOLKSWAGEN,AMAROK POWER 4X4 2.0,2017,4x4,D,,14000000,4200000,8700000,8800000,NULL
750,11/07/2019,29,LEASING,GAMA,HKFK42,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2016,4x4,D,,14000000,4400000,8500000,8400000,NULL
750,11/07/2019,30,LEASING,AVIS,JLKF27,CAMIONETA,NISSAN,NP300 2.3,2017,4x4,D,,14000000,4800000,9500000,9200000,NULL
750,11/07/2019,31,LEASING,AVIS,JCVT37,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2017,4x4,D,,14000000,4800000,9400000,9400000,NULL
750,11/07/2019,32,LEASING,AVIS,JLKF30,CAMIONETA,NISSAN,NP300 2.3,2017,4x4,D,,14000000,4800000,9500000,9200000,NULL
750,11/07/2019,33,LEASING,AVIS,JCVT39,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2017,4x4,D,,14000000,4800000,9700000,9400000,NULL
750,11/07/2019,34,LEASING,AVIS,HZRF25,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2016,4x4,D,,13000000,4400000,8200000,8200000,NULL
750,11/07/2019,35,LEASING,RELSA,JJXV88,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,12900000,4800000,9000000,8300000,NULL
750,11/07/2019,36,LEASING,GAMA,HJRC97,CAMIONETA,VOLKSWAGEN,AMAROK POWER PLUS 4X4,2015,4x4,D,,13000000,4000000,7200000,7900000,NULL
750,11/07/2019,37,PARTICULARES,PARTICULARES,JCZF72,CAMIONETA,SSANGYONG,ACTYON SPORT 2.0,2017,4x2,D,,8500000,4800000,6100000,6500000,NULL
750,11/07/2019,38,LEASING,GAMA,HLRK40,SUV/JEEP,SSANGYONG,ACTYON SPORT 2.0,2016,4x2,D,,10200000,4400000,6800000,6200000,NULL
750,11/07/2019,39,LEASING,HERTZ,HPKZ32,CAMIONETA,TOYOTA,HILUX DCAB TDI SR 4X4 2.5,2016,4x4,D,,12000000,4400000,6200000,6800000,NULL
750,11/07/2019,40,LEASING,GAMA,HCLR13,CAMIONETA,NISSAN,NAVARA SE 2.5,2015,4x2,D,,10000000,4000000,5600000,5700000,NULL
750,11/07/2019,41,LEASING,HERTZ,HDYG51,CAMIONETA,MITSUBISHI,L200 KATANA CR 2.5,2015,4x2,D,,9700000,3000000,5400000,5700000,NULL
750,11/07/2019,42,BFE,SANTANDER CONSUMER,FJPG14,MINIBUS,FIAT,DUCATO MAXI CARGO,2013,4x2,D,,10300000,3200000,7210000,8300000,NULL
750,11/07/2019,43,LEASING,AVIS,HVLS70,FURGON,MERCEDES BENZ,VITO 114 CDI,2016,4x2,D,,10000000,5800000,7000000,6400000,NULL
750,11/07/2019,44,LEASING,AVIS,HVLS69,FURGON,MERCEDES BENZ,VITO 111 CDI,2016,4x2,D,,10000000,5800000,7000000,5800000,NULL
750,11/07/2019,45,LEASING,GRANDLEASING,HVBG24,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,7500000,2800000,3900000,3900000,NULL
750,11/07/2019,46,LEASING,GRANDLEASING,GZWJ75,FURGON,PEUGEOT,PARTNER HDI 1.6,2015,4x2,D,,6800000,2600000,3600000,4000000,NULL
750,11/07/2019,47,LEASING,ALD,HTRR50,FURGON,PEUGEOT,BIPPER HDI 1.3,2016,4x2,D,,6500000,2400000,3500000,4000000,NULL
750,11/07/2019,48,LEASING,ALD,HTRR45,FURGON,PEUGEOT,BIPPER HDI 1.3,2016,4x2,D,,6500000,2400000,3800000,4000000,NULL
750,11/07/2019,49,LEASING,ALD,HTRR46,FURGON,PEUGEOT,BIPPER HDI 1.3,2016,4x2,D,,6500000,2400000,3800000,3800000,NULL
750,11/07/2019,50,LEASING,ALD,HTRR32,FURGON,PEUGEOT,BIPPER HDI 1.3,2016,4x2,D,,6500000,2400000,3800000,3500000,NULL
750,11/07/2019,51,LEASING,ALD,HTRR34,FURGON,PEUGEOT,BIPPER HDI 1.3,2016,4x2,D,,6500000,2400000,3500000,3500000,NULL
750,11/07/2019,52,LEASING,ALD,HTRR28,FURGON,PEUGEOT,BIPPER HDI 1.3,2016,4x2,D,,6500000,2400000,3500000,3500000,NULL
750,11/07/2019,53,LEASING,ALD,HTRR40,FURGON,PEUGEOT,BIPPER HDI 1.3,2016,4x2,D,,6500000,2400000,3500000,3500000,NULL
750,11/07/2019,54,LEASING,ALD,HTRR48,FURGON,PEUGEOT,BIPPER HDI 1.3,2016,4x2,D,,6500000,2400000,3500000,3500000,NULL
750,11/07/2019,55,BFE,EUROCAPITAL,GHHH50,FURGON,FIAT,FIORINO CITY 1.3,2014,4x2,D,,4300000,1400000,3000000,2900000,NULL
750,11/07/2019,56,AUTOMOTORAS,VTA,CPCT19,FURGON,PEUGEOT,PARTNER VU M59 HDI 1.6,2010,4x2,D,,2800000,1000000,1700000,1800000,NULL
750,11/07/2019,57,PARTICULARES,PARTICULARES,LCXR37,SEDAN,DFM,JOYEAR S50 LUXURY 1.5,2019,4x2,B,,6900000,2200000,5300000,5200000,NULL
